Season,Week,Day,Date,AwayTeam,HomeTeam,Quarter,DriveNumber,TeamWithPossession,IsScoringDrive,PlayNumberInDrive,IsScoringPlay,PlayOutcome,PlayStart,PlayTimeFormation,PlayDescription
2025,Week 10,SUN,11/09,Cardinals,Seahawks,4th Quarter,2,Arizona Cardinals,1,8,0,-1 Yard Run,1st & 8 at SEA 8,"10:16 4th No Huddle, Shotgun","— M.Carter right guard to SEA 9 for -1 yards (U.Nwosu, D.Hall)."
2025,Week 10,SUN,11/09,Cardinals,Seahawks,4th Quarter,2,Arizona Cardinals,1,9,1,Touchdown,2nd & 9 at SEA 9,"09:53 4th No Huddle, Shotgun","— J.Brissett pass short left to M.Harrison for 9 yards, TOUCHDOWN."
2025,Week 10,SUN,11/09,Cardinals,Seahawks,4th Quarter,2,Arizona Cardinals,1,10,1,Extra Point,,09:50 4th,"— C.Ryland extra point is GOOD, Center-A.Brewer, Holder-P.O'Donnell."
2025,Week 10,SUN,11/09,Cardinals,Seahawks,4th Quarter,3,Seattle Seahawks,1,1,0,Kickoff from ARI 35,,Kickoff,— C.Ryland kicks onside 10 yards from ARI 35 to ARI 45. Z.Charbonnet (didn't try to advance) to ARI 45 for no gain.
2025,Week 10,SUN,11/09,Cardinals,Seahawks,4th Quarter,3,Seattle Seahawks,1,2,0,11 Yard Pass,1st & 10 at ARI 45,09:49 4th,— S.Darnold pass short right to J.Smith-Njigba to ARI 34 for 11 yards (D.Burke).
2025,Week 10,SUN,11/09,Cardinals,Seahawks,4th Quarter,3,Seattle Seahawks,1,3,0,7 Yard Run,1st & 10 at ARI 34,09:08 4th,— G.Holani right tackle pushed ob at ARI 27 for 7 yards (C.Simon).
2025,Week 10,SUN,11/09,Cardinals,Seahawks,4th Quarter,3,Seattle Seahawks,1,4,0,6 Yard Run,2nd & 3 at ARI 27,08:30 4th,— G.Holani left guard to ARI 21 for 6 yards (D.Stills).
2025,Week 10,SUN,11/09,Cardinals,Seahawks,4th Quarter,3,Seattle Seahawks,1,5,0,5 Yard Run,1st & 10 at ARI 21,07:47 4th,— G.Holani left tackle to ARI 16 for 5 yards (D.Tomlinson). ARI-W.Nolen was injured during the play.
2025,Week 10,SUN,11/09,Cardinals,Seahawks,4th Quarter,3,Seattle Seahawks,1,6,0,-4 Yard Run,2nd & 5 at ARI 16,07:03 4th,— G.Holani left end to ARI 20 for -4 yards (D.Stills).
2025,Week 10,SUN,11/09,Cardinals,Seahawks,4th Quarter,3,Seattle Seahawks,1,7,0,5 Yard Run,3rd & 9 at ARI 20,06:18 4th,— G.Holani right end to ARI 15 for 5 yards (C.Campbell).
2025,Week 10,SUN,11/09,Cardinals,Seahawks,4th Quarter,3,Seattle Seahawks,1,8,1,Field Goal,4th & 4 at ARI 15,05:34 4th,"— J.Myers 34 yard field goal is GOOD, Center-C.Stoll, Holder-M.Dickson."
2025,Week 10,SUN,11/09,Cardinals,Seahawks,4th Quarter,4,Arizona Cardinals,0,1,0,Kickoff from SEA 35,,Kickoff,"— J.Myers kicks 65 yards from SEA 35 to landing zone to end zone, Touchback to the ARI 20."
2025,Week 10,SUN,11/09,Cardinals,Seahawks,4th Quarter,4,Arizona Cardinals,0,2,0,6 Yard Run,1st & 10 at ARI 20,05:31 4th,— M.Carter up the middle to ARI 26 for 6 yards (N.Emmanwori; C.Bryant).
2025,Week 10,SUN,11/09,Cardinals,Seahawks,4th Quarter,4,Arizona Cardinals,0,3,0,Pass Incomplete,2nd & 4 at ARI 26,04:52 4th Shotgun,— K.Slovis pass incomplete short left to Mi.Wilson.
2025,Week 10,SUN,11/09,Cardinals,Seahawks,4th Quarter,4,Arizona Cardinals,0,4,0,-1 Yard Run,3rd & 4 at ARI 26,04:48 4th Shotgun,— M.Carter left tackle to ARI 25 for -1 yards (T.Knight).
2025,Week 10,SUN,11/09,Cardinals,Seahawks,4th Quarter,4,Arizona Cardinals,0,5,0,Punt,4th & 5 at ARI 25,04:09 4th,"— P.O'Donnell punts 45 yards to SEA 30, Center-A.Brewer, fair catch by R.Shaheed."
2025,Week 10,SUN,11/09,Cardinals,Seahawks,4th Quarter,5,Seattle Seahawks,0,1,0,0 Yard Run,1st & 10 at SEA 30,04:03 4th,"— D.Lock FUMBLES (Aborted) at SEA 29, touched at SEA 29, and recovers at SEA 30."
2025,Week 10,SUN,11/09,Cardinals,Seahawks,4th Quarter,5,Seattle Seahawks,0,2,0,9 Yard Run,2nd & 10 at SEA 30,03:26 4th,— Z.Charbonnet left guard to SEA 39 for 9 yards (K.Clark; P.Mustipher).
2025,Week 10,SUN,11/09,Cardinals,Seahawks,4th Quarter,5,Seattle Seahawks,0,3,0,3 Yard Run,3rd & 1 at SEA 39,02:41 4th,— G.Holani up the middle to SEA 42 for 3 yards (B.Browning; K.Crawford).
2025,Week 10,SUN,11/09,Cardinals,Seahawks,4th Quarter,5,Seattle Seahawks,0,4,0,-2 Yard Run,1st & 10 at SEA 42,02:00 4th,— D.Lock kneels to SEA 40 for -2 yards.
2025,Week 10,SUN,11/09,Cardinals,Seahawks,4th Quarter,5,Seattle Seahawks,0,5,0,-1 Yard Run,2nd & 12 at SEA 40,01:18 4th,— D.Lock kneels to SEA 39 for -1 yards.
2025,Week 10,SUN,11/09,Cardinals,Seahawks,4th Quarter,5,Seattle Seahawks,0,6,0,-1 Yard Run,3rd & 13 at SEA 39,00:37 4th,— D.Lock kneels to SEA 38 for -1 yards.
2025,Week 10,SUN,11/09,Rams,49ers,1st Quarter,1,Los Angeles Rams,1,1,0,Kickoff from SF 35,,Kickoff,— E.Pineiro kicks 57 yards from SF 35 to LAR 8. B.Corum to LAR 36 for 28 yards (J.Brown; R.Beal).
2025,Week 10,SUN,11/09,Rams,49ers,1st Quarter,1,Los Angeles Rams,1,2,0,Pass Incomplete,1st & 10 at LAR 36,14:54 1st,— M.Stafford pass incomplete deep right to T.Ferguson (J.Brown).
2025,Week 10,SUN,11/09,Rams,49ers,1st Quarter,1,Los Angeles Rams,1,3,0,12 Yard Pass,2nd & 10 at LAR 36,14:47 1st Shotgun,— M.Stafford pass short left to D.Adams to LAR 48 for 12 yards (T.Bethune; R.Green).
2025,Week 10,SUN,11/09,Rams,49ers,1st Quarter,1,Los Angeles Rams,1,4,0,Pass Incomplete,1st & 10 at LAR 48,14:05 1st,— M.Stafford pass incomplete short right to P.Nacua [B.Huff].
2025,Week 10,SUN,11/09,Rams,49ers,1st Quarter,1,Los Angeles Rams,1,5,0,10 Yard Pass,2nd & 10 at LAR 48,14:00 1st Shotgun,— M.Stafford pass short left to P.Nacua pushed ob at SF 42 for 10 yards (R.Green).
2025,Week 10,SUN,11/09,Rams,49ers,1st Quarter,1,Los Angeles Rams,1,6,0,12 Yard Run,1st & 10 at SF 42,13:20 1st,— K.Williams left guard to SF 30 for 12 yards (D.Winters; M.Mustapha).
2025,Week 10,SUN,11/09,Rams,49ers,1st Quarter,1,Los Angeles Rams,1,7,0,3 Yard Run,1st & 10 at SF 30,12:41 1st,— K.Williams up the middle to SF 27 for 3 yards (K.Givens).
2025,Week 10,SUN,11/09,Rams,49ers,1st Quarter,1,Los Angeles Rams,1,8,0,4 Yard Pass,2nd & 7 at SF 27,12:06 1st,— M.Stafford pass short right to D.Allen to SF 23 for 4 yards (J.Brown) [D.Winters].
2025,Week 10,SUN,11/09,Rams,49ers,1st Quarter,1,Los Angeles Rams,1,9,0,Timeout,,11:28 1st,— Timeout #1 by SF at 11:28.
2025,Week 10,SUN,11/09,Rams,49ers,1st Quarter,1,Los Angeles Rams,1,10,0,8 Yard Run,3rd & 3 at SF 23,11:28 1st,— K.Williams up the middle to SF 15 for 8 yards (J.Brown).
2025,Week 10,SUN,11/09,Rams,49ers,1st Quarter,1,Los Angeles Rams,1,11,0,13 Yard Pass,1st & 10 at SF 15,10:53 1st,— M.Stafford pass short right to D.Adams pushed ob at SF 2 for 13 yards (R.Green).
2025,Week 10,SUN,11/09,Rams,49ers,1st Quarter,1,Los Angeles Rams,1,12,1,Touchdown,1st & 2 at SF 2,10:18 1st,"— K.Williams left tackle for 2 yards, TOUCHDOWN."
2025,Week 10,SUN,11/09,Rams,49ers,1st Quarter,1,Los Angeles Rams,1,13,1,Extra Point,,10:14 1st,"— H.Mevis extra point is GOOD, Center-J.McQuaide, Holder-E.Evans."
2025,Week 10,SUN,11/09,Rams,49ers,1st Quarter,2,San Francisco 49ers,0,1,0,Kickoff from LAR 35,,Kickoff,"— E.Evans kicks 65 yards from LAR 35 to end zone, Touchback to the SF 35."
2025,Week 10,SUN,11/09,Rams,49ers,1st Quarter,2,San Francisco 49ers,0,2,0,7 Yard Pass,1st & 10 at SF 35,10:14 1st,— M.Jones pass short left to J.Jennings to SF 42 for 7 yards (C.Durant).
2025,Week 10,SUN,11/09,Rams,49ers,1st Quarter,2,San Francisco 49ers,0,3,0,1 Yard Run,2nd & 3 at SF 42,09:41 1st,— C.McCaffrey right tackle to SF 43 for 1 yard (B.Fiske; P.Ford).
2025,Week 10,SUN,11/09,Rams,49ers,1st Quarter,2,San Francisco 49ers,0,4,0,Pass Incomplete,3rd & 2 at SF 43,09:07 1st Shotgun,— M.Jones pass incomplete short right to J.Jennings (E.Forbes).
2025,Week 10,SUN,11/09,Rams,49ers,1st Quarter,2,San Francisco 49ers,0,5,0,Punt,4th & 2 at SF 43,09:03 1st,"— T.Morstead punts 48 yards to LAR 9, Center-J.Weeks. X.Smith to LAR 14 for 5 yards (S.Neal)."
2025,Week 10,SUN,11/09,Rams,49ers,1st Quarter,3,Los Angeles Rams,1,1,0,5 Yard Penalty,1st & 10 at LAR 14,08:54 1st,"— B.Corum left guard to LAR 14 for no gain (J.Elliott; T.Bethune). PENALTY on SF-C.Ferrell, Defensive Offside, 5 yards, enforced at LAR 14 - No Play."
2025,Week 10,SUN,11/09,Rams,49ers,1st Quarter,3,Los Angeles Rams,1,2,0,Pass Incomplete,1st & 5 at LAR 19,08:26 1st,— M.Stafford pass incomplete short right.
2025,Week 10,SUN,11/09,Rams,49ers,1st Quarter,3,Los Angeles Rams,1,3,0,7 Yard Pass,2nd & 5 at LAR 19,08:18 1st,— M.Stafford pass short right to C.Parkinson to LAR 26 for 7 yards (J.Brown; T.Bethune).
2025,Week 10,SUN,11/09,Rams,49ers,1st Quarter,3,Los Angeles Rams,1,4,0,15 Yard Run,1st & 10 at LAR 26,07:39 1st,— B.Corum right tackle to LAR 41 for 15 yards (M.Mustapha).
2025,Week 10,SUN,11/09,Rams,49ers,1st Quarter,3,Los Angeles Rams,1,5,0,23 Yard Pass,1st & 10 at LAR 41,07:02 1st,— M.Stafford pass deep left to D.Adams to SF 36 for 23 yards (U.Stout; D.Lenoir). SF-T.Bethune was injured during the play.
2025,Week 10,SUN,11/09,Rams,49ers,1st Quarter,3,Los Angeles Rams,1,6,0,14 Yard Pass,1st & 10 at SF 36,06:29 1st,— M.Stafford pass short left to X.Smith to SF 22 for 14 yards (C.Robinson).
2025,Week 10,SUN,11/09,Rams,49ers,1st Quarter,3,Los Angeles Rams,1,7,0,Pass Incomplete,1st & 10 at SF 22,05:47 1st,— M.Stafford pass incomplete deep right.
2025,Week 10,SUN,11/09,Rams,49ers,1st Quarter,3,Los Angeles Rams,1,8,1,Touchdown,2nd & 10 at SF 22,05:41 1st Shotgun,"— M.Stafford pass short right to P.Nacua for 22 yards, TOUCHDOWN."
2025,Week 10,SUN,11/09,Rams,49ers,1st Quarter,3,Los Angeles Rams,1,9,1,Extra Point,,05:34 1st,"— H.Mevis extra point is GOOD, Center-J.McQuaide, Holder-E.Evans."
2025,Week 10,SUN,11/09,Rams,49ers,1st Quarter,4,San Francisco 49ers,0,1,0,Kickoff from LAR 35,,Kickoff,"— E.Evans kicks 65 yards from LAR 35 to end zone, Touchback to the SF 35."
2025,Week 10,SUN,11/09,Rams,49ers,1st Quarter,4,San Francisco 49ers,0,2,0,3 Yard Run,1st & 10 at SF 35,05:34 1st Shotgun,— C.McCaffrey left guard to SF 38 for 3 yards (T.Davis; L.Murchison).
2025,Week 10,SUN,11/09,Rams,49ers,1st Quarter,4,San Francisco 49ers,0,3,0,-5 Yard Penalty,2nd & 7 at SF 38,04:55 1st,"— PENALTY on SF-J.Jennings, False Start, 5 yards, enforced at SF 38 - No Play."
2025,Week 10,SUN,11/09,Rams,49ers,1st Quarter,4,San Francisco 49ers,0,4,0,14 Yard Pass,2nd & 12 at SF 33,04:29 1st Shotgun,— M.Jones pass short left to G.Kittle to SF 47 for 14 yards (N.Landman).
2025,Week 10,SUN,11/09,Rams,49ers,1st Quarter,4,San Francisco 49ers,0,5,0,14 Yard Pass,1st & 10 at SF 47,03:53 1st,"— M.Jones pass short left to J.Jennings to LAR 39 for 14 yards (Q.Lake; O.Speights). Penalty on LAR-E.Forbes, Illegal Use of Hands, declined."
2025,Week 10,SUN,11/09,Rams,49ers,1st Quarter,4,San Francisco 49ers,0,6,0,Pass Incomplete,1st & 10 at LAR 39,03:28 1st Shotgun,— M.Jones pass incomplete short left to C.McCaffrey (T.Davis).
2025,Week 10,SUN,11/09,Rams,49ers,1st Quarter,4,San Francisco 49ers,0,7,0,Fumble,2nd & 10 at LAR 39,03:24 1st Shotgun,"— M.Jones pass short left to J.Jennings to LAR 26 for 13 yards (N.Landman; K.Curl) [Q.Lake]. FUMBLES (N.Landman), touched at LAR 28, RECOVERED by LAR-K.Kinchens at LAR 28. K.Kinchens to LAR 41 for 13 yards (S.Burford)."
2025,Week 10,SUN,11/09,Rams,49ers,2nd Quarter,1,Los Angeles Rams,1,1,0,4 Yard Run,1st & 10 at LAR 41,03:14 1st,— K.Williams up the middle to LAR 45 for 4 yards (C.West; K.Davis). ** Injury Update: SF-T.Bethune has returned to the game.
2025,Week 10,SUN,11/09,Rams,49ers,2nd Quarter,1,Los Angeles Rams,1,2,0,Pass Incomplete,2nd & 6 at LAR 45,02:35 1st,— M.Stafford pass incomplete deep left to D.Adams.
2025,Week 10,SUN,11/09,Rams,49ers,2nd Quarter,1,Los Angeles Rams,1,3,0,15 Yard Pass,3rd & 6 at LAR 45,02:29 1st Shotgun,— M.Stafford pass short left to P.Nacua to SF 40 for 15 yards (U.Stout; J.Brown).
2025,Week 10,SUN,11/09,Rams,49ers,2nd Quarter,1,Los Angeles Rams,1,4,0,7 Yard Run,1st & 10 at SF 40,01:49 1st,— K.Williams right guard to SF 33 for 7 yards (U.Stout; T.Bethune).
2025,Week 10,SUN,11/09,Rams,49ers,2nd Quarter,1,Los Angeles Rams,1,5,0,Timeout,,01:03 1st,— Timeout #1 by LAR at 01:03.
2025,Week 10,SUN,11/09,Rams,49ers,2nd Quarter,1,Los Angeles Rams,1,6,0,9 Yard Run,2nd & 3 at SF 33,01:03 1st Shotgun,— K.Williams right guard to SF 24 for 9 yards (J.Brown; J.Elliott).
2025,Week 10,SUN,11/09,Rams,49ers,2nd Quarter,1,Los Angeles Rams,1,7,0,0 Yard Run,1st & 10 at SF 24,00:26 1st,— K.Williams left guard to SF 24 for no gain (D.Winters).
2025,Week 10,SUN,11/09,Rams,49ers,2nd Quarter,1,Los Angeles Rams,1,8,0,15 Yard Pass,2nd & 10 at SF 24,15:00 2nd Shotgun,— M.Stafford pass short left to T.Higbee pushed ob at SF 9 for 15 yards (M.Mustapha).
2025,Week 10,SUN,11/09,Rams,49ers,2nd Quarter,1,Los Angeles Rams,1,9,0,5 Yard Run,1st & 9 at SF 9,14:27 2nd,— K.Williams up the middle to SF 4 for 5 yards (J.Elliott; D.Winters).
2025,Week 10,SUN,11/09,Rams,49ers,2nd Quarter,1,Los Angeles Rams,1,10,1,Touchdown,2nd & 4 at SF 4,13:48 2nd,"— M.Stafford pass short right to D.Allen for 4 yards, TOUCHDOWN."
2025,Week 10,SUN,11/09,Rams,49ers,2nd Quarter,1,Los Angeles Rams,1,11,1,Extra Point,,13:41 2nd,"— H.Mevis extra point is GOOD, Center-J.McQuaide, Holder-E.Evans."
2025,Week 10,SUN,11/09,Rams,49ers,2nd Quarter,2,San Francisco 49ers,0,1,0,Kickoff from LAR 35,,Kickoff,"— E.Evans kicks 65 yards from LAR 35 to end zone, Touchback to the SF 35."
2025,Week 10,SUN,11/09,Rams,49ers,2nd Quarter,2,San Francisco 49ers,0,2,0,7 Yard Pass,1st & 10 at SF 35,13:41 2nd,— M.Jones pass short middle to C.McCaffrey to SF 42 for 7 yards (K.Curl; O.Speights).
2025,Week 10,SUN,11/09,Rams,49ers,2nd Quarter,2,San Francisco 49ers,0,3,0,5 Yard Run,2nd & 3 at SF 42,13:08 2nd,— C.McCaffrey left guard to SF 47 for 5 yards (B.Young).
2025,Week 10,SUN,11/09,Rams,49ers,2nd Quarter,2,San Francisco 49ers,0,4,0,2 Yard Run,1st & 10 at SF 47,12:33 2nd,— C.McCaffrey right end to SF 49 for 2 yards (T.Davis).
2025,Week 10,SUN,11/09,Rams,49ers,2nd Quarter,2,San Francisco 49ers,0,5,0,20 Yard Pass,2nd & 8 at SF 49,11:55 2nd,— M.Jones pass short middle to G.Kittle to LAR 31 for 20 yards (N.Landman; K.Kinchens).
2025,Week 10,SUN,11/09,Rams,49ers,2nd Quarter,2,San Francisco 49ers,0,6,0,11 Yard Run,1st & 10 at LAR 31,11:10 2nd Shotgun,— B.Robinson left end pushed ob at LAR 20 for 11 yards (K.Curl).
2025,Week 10,SUN,11/09,Rams,49ers,2nd Quarter,2,San Francisco 49ers,0,7,0,2 Yard Run,1st & 10 at LAR 20,10:41 2nd Shotgun,— B.Robinson left guard to LAR 18 for 2 yards (P.Ford).
2025,Week 10,SUN,11/09,Rams,49ers,2nd Quarter,2,San Francisco 49ers,0,8,0,5 Yard Pass,2nd & 8 at LAR 18,09:59 2nd Shotgun,— M.Jones pass short middle to C.McCaffrey to LAR 13 for 5 yards (N.Landman).
2025,Week 10,SUN,11/09,Rams,49ers,2nd Quarter,2,San Francisco 49ers,0,9,0,2 Yard Run,3rd & 3 at LAR 13,09:25 2nd Shotgun,"— C.McCaffrey up the middle to LAR 11 for 2 yards (J.Verse, O.Speights)."
2025,Week 10,SUN,11/09,Rams,49ers,2nd Quarter,2,San Francisco 49ers,0,10,0,Turnover on Downs,4th & 1 at LAR 11,08:45 2nd,— C.McCaffrey left end to LAR 11 for no gain (B.Young).
2025,Week 10,SUN,11/09,Rams,49ers,2nd Quarter,3,Los Angeles Rams,0,1,0,0 Yard Run,1st & 10 at LAR 11,08:40 2nd,— B.Corum up the middle to LAR 11 for no gain (C.West).
2025,Week 10,SUN,11/09,Rams,49ers,2nd Quarter,3,Los Angeles Rams,0,2,0,-1 Yard Run,2nd & 10 at LAR 11,07:57 2nd Shotgun,"— B.Corum left guard to LAR 10 for -1 yards (T.Bethune, R.Beal)."
2025,Week 10,SUN,11/09,Rams,49ers,2nd Quarter,3,Los Angeles Rams,0,3,0,5 Yard Penalty,3rd & 11 at LAR 10,"07:26 2nd No Huddle, Shotgun","— PENALTY on SF, Defensive Too Many Men on Field, 5 yards, enforced at LAR 10 - No Play."
2025,Week 10,SUN,11/09,Rams,49ers,2nd Quarter,3,Los Angeles Rams,0,4,0,Timeout,,07:01 2nd,— Timeout #2 by LAR at 07:01.
2025,Week 10,SUN,11/09,Rams,49ers,2nd Quarter,3,Los Angeles Rams,0,5,0,Pass Incomplete,3rd & 6 at LAR 15,07:01 2nd Shotgun,— M.Stafford pass incomplete deep right to T.Ferguson.
2025,Week 10,SUN,11/09,Rams,49ers,2nd Quarter,3,Los Angeles Rams,0,6,0,Punt,4th & 6 at LAR 15,06:57 2nd,"— E.Evans punts 48 yards to SF 37, Center-J.McQuaide. S.Moore to LAR 36 for 27 yards (S.Dolac)."
2025,Week 10,SUN,11/09,Rams,49ers,2nd Quarter,4,San Francisco 49ers,1,1,0,0 Yard Pass,1st & 10 at LAR 36,06:44 2nd,— M.Jones pass short right to C.McCaffrey pushed ob at LAR 36 for no gain (Q.Lake).
2025,Week 10,SUN,11/09,Rams,49ers,2nd Quarter,4,San Francisco 49ers,1,2,0,11 Yard Pass,2nd & 10 at LAR 36,06:06 2nd Shotgun,— M.Jones pass short right to J.Jennings to LAR 25 for 11 yards (K.Kinchens).
2025,Week 10,SUN,11/09,Rams,49ers,2nd Quarter,4,San Francisco 49ers,1,3,0,1 Yard Run,1st & 10 at LAR 25,05:31 2nd Shotgun,— C.McCaffrey left end pushed ob at LAR 24 for 1 yard (Q.Lake).
2025,Week 10,SUN,11/09,Rams,49ers,2nd Quarter,4,San Francisco 49ers,1,4,0,4 Yard Run,2nd & 9 at LAR 24,04:58 2nd Shotgun,— B.Robinson up the middle to LAR 20 for 4 yards (K.Curl; J.Stewart).
2025,Week 10,SUN,11/09,Rams,49ers,2nd Quarter,4,San Francisco 49ers,1,5,0,3 Yard Pass,3rd & 5 at LAR 20,04:21 2nd Shotgun,"— M.Jones pass short left to G.Kittle to LAR 17 for 3 yards (K.Curl). Los Angeles Rams challenged the pass completion ruling, and the play was Upheld. The ruling on the field stands. (Timeout #3.)"
2025,Week 10,SUN,11/09,Rams,49ers,2nd Quarter,4,San Francisco 49ers,1,6,0,11 Yard Pass,4th & 2 at LAR 17,03:46 2nd Shotgun,"— M.Jones pass short left to G.Kittle to LAR 6 for 11 yards (K.Curl). Penalty on LAR-K.Curl, Defensive Pass Interference, declined."
2025,Week 10,SUN,11/09,Rams,49ers,2nd Quarter,4,San Francisco 49ers,1,7,1,Touchdown,1st & 6 at LAR 6,03:19 2nd Shotgun,"— M.Jones pass short middle to J.Jennings for 6 yards, TOUCHDOWN."
2025,Week 10,SUN,11/09,Rams,49ers,2nd Quarter,4,San Francisco 49ers,1,8,1,Extra Point,,03:15 2nd,"— E.Pineiro extra point is GOOD, Center-J.Weeks, Holder-T.Morstead."
2025,Week 10,SUN,11/09,Rams,49ers,2nd Quarter,5,Los Angeles Rams,0,1,0,Kickoff from SF 35,,Kickoff,— E.Pineiro kicks 62 yards from SF 35 to LAR 3. B.Corum to LAR 30 for 27 yards (L.Farrell; J.Brown).
2025,Week 10,SUN,11/09,Rams,49ers,2nd Quarter,5,Los Angeles Rams,0,2,0,7 Yard Pass,1st & 10 at LAR 30,03:08 2nd,— M.Stafford pass short right to K.Williams pushed ob at LAR 37 for 7 yards (D.Winters).
2025,Week 10,SUN,11/09,Rams,49ers,2nd Quarter,5,Los Angeles Rams,0,3,0,-5 Yard Sack,2nd & 3 at LAR 37,"02:40 2nd No Huddle, Shotgun",— M.Stafford sacked at LAR 32 for -5 yards (sack split by K.Davis and K.White).
2025,Week 10,SUN,11/09,Rams,49ers,2nd Quarter,5,Los Angeles Rams,0,4,0,15 Yard Pass,3rd & 8 at LAR 32,02:00 2nd Shotgun,— M.Stafford pass short right to D.Adams to LAR 47 for 15 yards (M.Mustapha; T.Bethune) [U.Stout].
2025,Week 10,SUN,11/09,Rams,49ers,2nd Quarter,5,Los Angeles Rams,0,5,0,12 Yard Pass,1st & 10 at LAR 47,"01:35 2nd No Huddle, Shotgun",— M.Stafford pass short left to D.Adams pushed ob at SF 41 for 12 yards (U.Stout).
2025,Week 10,SUN,11/09,Rams,49ers,2nd Quarter,5,Los Angeles Rams,0,6,0,Pass Incomplete,1st & 10 at SF 41,"01:30 2nd No Huddle, Shotgun",— M.Stafford pass incomplete deep left to D.Adams.
2025,Week 10,SUN,11/09,Rams,49ers,2nd Quarter,5,Los Angeles Rams,0,7,0,Pass Incomplete,2nd & 10 at SF 41,01:24 2nd Shotgun,— M.Stafford pass incomplete short right to K.Mumpfield [B.Huff].
2025,Week 10,SUN,11/09,Rams,49ers,2nd Quarter,5,Los Angeles Rams,0,8,0,Pass Incomplete,3rd & 10 at SF 41,01:20 2nd Shotgun,— M.Stafford pass incomplete short left to K.Mumpfield (R.Green).
2025,Week 10,SUN,11/09,Rams,49ers,2nd Quarter,5,Los Angeles Rams,0,9,0,Punt,4th & 10 at SF 41,01:15 2nd,"— E.Evans punts 25 yards to SF 16, Center-J.McQuaide, out of bounds."
2025,Week 10,SUN,11/09,Rams,49ers,2nd Quarter,6,San Francisco 49ers,0,1,0,22 Yard Pass,1st & 10 at SF 16,01:06 2nd Shotgun,— M.Jones pass deep middle to J.Jennings to SF 38 for 22 yards (Q.Lake).
2025,Week 10,SUN,11/09,Rams,49ers,2nd Quarter,6,San Francisco 49ers,0,2,0,12 Yard Pass,1st & 10 at SF 38,"00:45 2nd No Huddle, Shotgun",— M.Jones pass short middle to D.Robinson to 50 for 12 yards (Q.Lake).
2025,Week 10,SUN,11/09,Rams,49ers,2nd Quarter,6,San Francisco 49ers,0,3,0,Timeout,,00:37 2nd,— Timeout #2 by SF at 00:37.
2025,Week 10,SUN,11/09,Rams,49ers,2nd Quarter,6,San Francisco 49ers,0,4,0,Pass Incomplete,1st & 10 at 50,00:37 2nd Shotgun,— M.Jones pass incomplete short left to J.Jennings (J.McCollough).
2025,Week 10,SUN,11/09,Rams,49ers,2nd Quarter,6,San Francisco 49ers,0,5,0,-5 Yard Penalty,2nd & 10 at 50,00:31 2nd Shotgun,"— PENALTY on SF, Delay of Game, 5 yards, enforced at 50 - No Play."
2025,Week 10,SUN,11/09,Rams,49ers,2nd Quarter,6,San Francisco 49ers,0,6,0,Pass Incomplete,2nd & 15 at SF 45,00:31 2nd Shotgun,— M.Jones pass incomplete short left to J.Jennings.
2025,Week 10,SUN,11/09,Rams,49ers,2nd Quarter,6,San Francisco 49ers,0,7,0,8 Yard Pass,3rd & 15 at SF 45,00:27 2nd Shotgun,— M.Jones pass short right to G.Kittle pushed ob at LAR 47 for 8 yards (D.Williams).
2025,Week 10,SUN,11/09,Rams,49ers,2nd Quarter,6,San Francisco 49ers,0,8,0,Punt,4th & 7 at LAR 47,00:19 2nd,"— T.Morstead punts 39 yards to LAR 8, Center-J.Weeks, downed by SF-S.Neal."
2025,Week 10,SUN,11/09,Rams,49ers,2nd Quarter,7,Los Angeles Rams,0,1,0,-1 Yard Run,1st & 10 at LAR 8,00:11 2nd,— M.Stafford kneels to LAR 7 for -1 yards.
2025,Week 10,SUN,11/09,Rams,49ers,3rd Quarter,1,San Francisco 49ers,1,1,0,Kickoff from LAR 35,,Kickoff,"— E.Evans kicks 65 yards from LAR 35 to end zone, Touchback to the SF 35."
2025,Week 10,SUN,11/09,Rams,49ers,3rd Quarter,1,San Francisco 49ers,1,2,0,3 Yard Pass,1st & 10 at SF 35,15:00 3rd Shotgun,— M.Jones pass short middle to G.Kittle to SF 38 for 3 yards (B.Young; O.Speights).
2025,Week 10,SUN,11/09,Rams,49ers,3rd Quarter,1,San Francisco 49ers,1,3,0,19 Yard Pass,2nd & 7 at SF 38,14:22 3rd Shotgun,— M.Jones pass short right to C.McCaffrey pushed ob at LAR 43 for 19 yards (Q.Lake).
2025,Week 10,SUN,11/09,Rams,49ers,3rd Quarter,1,San Francisco 49ers,1,4,0,4 Yard Run,1st & 10 at LAR 43,13:53 3rd Shotgun,— C.McCaffrey up the middle to LAR 39 for 4 yards (N.Landman).
2025,Week 10,SUN,11/09,Rams,49ers,3rd Quarter,1,San Francisco 49ers,1,5,0,5 Yard Run,2nd & 6 at LAR 39,13:19 3rd,"— B.Robinson up the middle to LAR 34 for 5 yards (P.Ford, K.Curl)."
2025,Week 10,SUN,11/09,Rams,49ers,3rd Quarter,1,San Francisco 49ers,1,6,0,6 Yard Run,3rd & 1 at LAR 34,12:47 3rd,— B.Robinson up the middle to LAR 28 for 6 yards (O.Speights; J.Stewart).
2025,Week 10,SUN,11/09,Rams,49ers,3rd Quarter,1,San Francisco 49ers,1,7,0,13 Yard Run,1st & 10 at LAR 28,12:15 3rd,— B.Robinson right tackle to LAR 15 for 13 yards (N.Landman; Q.Lake).
